1000
-401|-865
-988|-645
-148|699
-789|400
-102|476
-306|-784
412|151
879|-385
-582|433
-799|-834
344|525
-125|430
-232|-695
338|-112
318|668
-999|354
333|164
-925|-286
979|-597
283|262
76|556
332|-39
144|-363
-262|-940
390|-765
-522|-733
-791|280
252|947
511|-53
336|-493
-632|-969
-975|-950
695|91
-393|-581
698|512
-215|71
-930|248
89|796
747|21
-757|990
910|-165
-695|774
637|-133
905|-34
842|-975
674|-581
275|-484
-32|-997
371|-852
-14|142
-652|929
-931|-753
772|-511
-542|-451
308|125
705|-216
44|-204
-42|-560
-105|-625
-330|772
760|-647
-757|-935
267|-916
549|-299
-424|-204
-409|-204
-845|968
440|-424
28|991
676|588
12|-957
422|860
-974|-13
190|-980
132|762
-280|-824
-854|-221
-751|-967
-919|451
262|-793
267|650
104|210
-537|-821
-775|-622
632|-97
440|-530
-302|363
31|-204
-972|-702
336|-641
-632|-275
-180|-406
-691|-977
-394|694
392|720
17|791
101|-237
-581|560
716|769
-152|399
-733|-683
-649|555
-719|529
821|-78
737|-616
-785|-111
337|190
-114|25
529|-611
-479|-338
-91|136
-122|-875
335|-401
964|42
133|-413
612|7
276|990
-247|-109
-71|-407
152|-702
340|-173
-945|-467
-789|-31
652|-840
-795|106
-20|76
263|-874
-567|586
-876|758
-787|-6
858|-95
-986|932
-870|360
-963|498
112|958
672|-551
331|-335
827|139
-986|887
-432|49
-385|78
758|-751
208|-219
-582|878
-661|654
167|195
580|5
990|200
169|879
406|172
-950|-736
-566|-741
-690|326
-554|163
195|424
-796|513
638|948
414|-446
847|-301
351|-853
663|-282
398|370
721|-260
-213|-378
99|665
54|888
618|-404
541|785
658|27
197|246
626|-951
820|920
101|-173
87|982
119|675
-155|-690
868|-572
-20|-862
-564|-510
437|-651
173|580
-114|788
-429|-460
153|-320
783|-294
-846|-376
-460|974
-135|533
493|-652
-146|-518
-531|-764
572|504
865|966
908|-198
916|105
637|-790
-718|343
772|-760
-774|446
-803|981
-364|-358
563|608
869|659
670|211
-628|325
43|920
152|561
294|701
316|982
653|302
-379|-688
255|417
236|251
-553|599
297|-41
-256|256
237|759
-615|-110
-14|-852
-64|188
656|319
-443|950
171|-470
949|-944
-231|-912
-353|-261
765|-487
-625|-469
292|-820
-390|-284
720|794
-175|246
641|-24
375|-820
-686|-732
-991|-893
-356|397
-193|-496
-338|-675
-187|19
162|-644
612|791
-152|163
-696|-240
106|-915
-460|-737
886|-747
24|380
303|-323
-710|-614
85|-843
186|894
-697|-132
-816|-384
-303|47
-857|-586
517|25
16|-114
185|971
-912|-737
-83|496
973|-261
663|79
-788|736
478|809
604|-507
316|230
-205|143
940|292
681|-725
485|212
804|-588
78|-136
573|323
380|-100
150|-561
-374|468
-642|689
887|-514
-424|738
368|124
42|-824
-518|-270
8|-600
-347|985
-664|-356
-156|-947
67|932
-499|453
765|-982
467|462
-496|656
-800|-822
127|349
792|693
-176|-758
-535|772
-846|63
-749|702
-377|-461
-328|-868
768|943
-501|889
-629|-962
209|-214
981|-181
960|-947
-782|-767
291|-28
-265|-476
948|-362
-112|531
-674|658
704|388
-319|-295
295|-274
187|237
208|-903
79|-718
-563|-371
755|699
477|-776
-912|-388
278|74
-338|249
828|34
638|-660
168|-266
-761|505
-445|-621
16|586
-128|-230
491|-906
673|-718
871|407
-291|-466
-81|-331
-29|385
-325|847
228|-66
-636|783
-258|627
501|75
735|-773
-567|-119
192|510
-320|437
-998|-226
647|-232
807|-305
-308|-485
-866|205
4|-573
-933|626
-940|83
550|376
296|252
-524|-907
-941|-132
104|465
-496|-962
466|-194
104|-322
398|347
261|616
609|-424
778|717
-577|436
546|38
-117|-330
-509|-972
-255|-156
-953|-998
-183|-304
-778|620
776|-657
-766|-331
314|-11
-406|902
898|263
342|381
-859|786
594|-834
-82|797
-364|673
-705|-272
