1000
-574|-750
738|864
843|682
263|858
-525|661
-138|852
-980|356
-623|737
521|9
-468|-104
-248|82
-465|119
-35|280
28|-679
362|-589
-615|716
